"","lake_name","core_number","sample_ID","sample_range","depth_top","depth_bottom","depth_plot","bd","d13C","percent.C","C.mar","d15N","percent.N","N.mar","C:N","chlide_a_nmol_gDM","chl_c1_nmol_gDM","chl_c2_nmol_gDM","perid_nmol_gDM","fuco_nmol_gDM","sed_a_nmol_gDM","sed_b_nmol_gDM","sed_c_nmol_gDM","oscil_nmol_gDM","aphan_nmol_gDM","viola_nmol_gDM","diadino_nmol_gDM","myxo_nmol_gDM","allo_nmol_gDM","diato_nmol_gDM","lutein_nmol_gDM","zea_nmol_gDM","cantha_nmol_gDM","chl_b_nmol_gDM","okenone_nmol_gDM","chl_a_nmol_gDM","chl_ap_nmol_gDM","echine_nmol_gDM","isoren_nmol_gDM","phaeo_b_nmol_gDM","pheo_a_nmol_gDM","a_car_nmol_gDM","b_car_nmol_gDM","car_x_nmol_gDM","car_y_nmol_gDM","car_z_nmol_gDM","chlide_a_nmol_gTC","chl_c1_nmol_gTC","chl_c2_nmol_gTC","perid_nmol_gTC","fuco_nmol_gTC","sed_a_nmol_gTC","sed_b_nmol_gTC","sed_c_nmol_gTC","oscil_nmol_gTC","aphan_nmol_gTC","viola_nmol_gTC","diadino_nmol_gTC","myxo_nmol_gTC","allo_nmol_gTC","diato_nmol_gTC","lutein_nmol_gTC","zea_nmol_gTC","cantha_nmol_gTC","chl_b_nmol_gTC","okenone_nmol_gTC","chl_a_nmol_gTC","chl_ap_nmol_gTC","echine_nmol_gTC","isoren_nmol_gTC","phaeo_b_nmol_gTC","pheo_a_nmol_gTC","a_car_nmol_gTC","b_car_nmol_gTC","car_x_nmol_gTC","car_y_nmol_gTC","car_z_nmol_gTC","chla_pheoa","chls","chlb_pheob","all_chl","PI","AD_ratio","master_chl","perc_chlb","greens","cyanos","perc_diatox","fuco_flux","allo_flux","diato_flux","lutein_flux","cantha_flux","chl_b_flux","chl_a_flux","chl_ap_flux","echine_flux","phaeo_b_flux","pheo_a_flux","b_car_flux","year_CE_top","year_CE_plot","year_CE_bottom","duration","year_plot_extrap","weight","s"
"14","Turkey Creek Lake",2,"TRK2_028","13.5-14",13.5,14,13.75,0.314026529,-26.6459529266232,4.13554491593964,NA,2.10901919641192,0.462420912198077,NA,8.94324803841957,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53294856049089,4.01109937787085,2.83869717129565,0,0,1.9333594719122,0,21.5681893042959,1.46253789348211,1.61709935650437,0,17.6306665247948,47.0327313292716,0,11.2487224376246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4288523593066,96.9908309400983,68.6414300653453,0,0,46.7498119645721,0,521.531980493442,35.3650588546396,39.1024493597345,0,426.320276605894,1137.28014772596,0,272.000973662954,0,0,0,1658.8121282194,1694.17718707404,473.070088570466,1694.17718707404,0.458578285690003,0.880793076327675,0.355405916158689,0.374859507974654,494.961706671239,39.1024493597345,0.0584700517256346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969.58650756977,NA,NA
"15","Turkey Creek Lake",2,"TRK2_030","14.5-15",14.5,15,14.75,0.323888823,-26.4634227310717,3.95999196112107,NA,2.06984214753985,0.46283494221801,NA,8.55594856806595,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21501461810069,1.00542464686011,2.15886251040596,0,0,4.94977479640036,0,17.0979467773679,1.72859317823483,0.90956616861216,0,9.1589534227695,17.0205593166313,0,6.78376601849553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.702861737425,25.3895628256648,54.5168407310299,0,0,124.994566781875,0,431.767209257857,43.651431497994,22.9688892690243,0,231.287172112759,429.812976484246,0,171.307570447064,0,0,0,861.580185742102,905.231617240096,356.281738894634,905.231617240096,1.00454670491709,9.16529612326367,0.790011390914061,0.538111189672833,285.804012843789,22.9688892690243,0.0294686011189963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967.4073644618,NA,NA
"16","Turkey Creek Lake",2,"TRK2_032","15.5-16",15.5,16,15.75,0.357711302,-25.7313674610773,3.94731829685263,NA,2.77550824976438,0.452187680300218,NA,8.72938045156806,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42710220788279,2.57754064977674,1.64442668310064,0,0,4.30273176600508,0,11.2577713023788,2.04378593334093,0.813219734439688,0,10.7849412735452,18.4004896729552,0,5.65765809536416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8210250644182,65.2985256302214,41.6593383009376,0,0,109.003922218176,0,285.200494506742,51.7765677769266,20.601828210512,0,273.22198167157,466.151657636192,0,143.329158428274,0,0,0,751.352152142934,803.128719919861,382.225903889746,803.128719919861,0.611819114733959,1.32960161391815,0.4982674758786,0.586122514413122,314.881319972507,20.601828210512,0.0869080170250172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965.22822135382,NA,NA
"17","Turkey Creek Lake",2,"TRK2_034","16.5-17",16.5,17,16.75,0.338570425,-25.3736004779108,4.88134158088914,NA,2.75462185664663,0.443324840160828,NA,11.0107558582061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153181579450605,0.315380454588706,0.47918124607577,0,0,3.5732608468893,0,1.4782006579744,0.324140069319284,0.217249059691331,0,3.2270077446933,1.87019643233889,0,0.598952455545887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13810408290875,6.46093803030395,9.81658911049791,0,0,73.2024339554298,0,30.2826719556295,6.64038899855564,4.45060146050585,0,66.1090335764926,38.3131645542051,0,12.2702426294205,0,0,0,68.5958365098346,75.2362255083902,139.311467531922,75.2362255083902,0.790398608624089,0.485704098722197,0.931772873169472,1.72549133817861,75.9256226869906,4.45060146050585,0.0941884866347194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963.04907824584,NA,NA
"18","Turkey Creek Lake",2,"TRK2_036","17.5-18",17.5,18,17.75,0.361010547,-25.13554465744,4.17203291078093,NA,2.47982674821416,0.409091984428502,NA,10.1982758635793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403283243634171,0.394554947752943,0.381678636285815,0,0,0.729662949314339,0,2.41250711091037,0.790940711755546,0.53637060566715,0,3.37019066769559,1.98786306611754,0,0.335923444962324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66634857055055,9.45713891022707,9.14850492429053,0,0,17.4893862277266,0,57.8256970283293,18.9581608934982,12.8563368779071,0,80.7805388827757,47.647348633821,0,8.05179278653977,0,0,0,105.47304566215,124.431206555649,98.2699251105023,124.431206555649,1.21361835834205,1.02212187663832,0.511005512858959,1.6953837138681,89.9290438070663,12.8563368779071,0.0896640354969936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960.86993513786,NA,NA
"19","Turkey Creek Lake",2,"TRK2_038","18.5-19",18.5,19,18.75,0.392998515,-25.3422450963246,4.86405843618214,NA,2.32664951929344,0.429837190642346,NA,11.3160483598763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496230109171291,0.879869698891622,1.05469782472061,0,0,4.80294346695838,0,2.76946465861872,1.4196594074806,0.962731548539609,0,4.480095115498,5.17934848928448,0,0.554818333492206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2019767172203,18.089209051161,21.6834941141961,0,0,98.7435395765573,0,56.9373229157276,29.1867259842156,19.7927627961491,0,92.1061120929807,106.48203670328,0,11.4064898843545,0,0,0,163.419359619008,192.606085603224,190.849651669538,192.606085603224,0.534712940121416,0.563981359735874,0.683485668216593,0.864992020669558,113.789606207177,19.7927627961491,0.110691958978017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958.69079202988,NA,NA
"20","Turkey Creek Lake",2,"TRK2_040","19.5-20",19.5,20,19.75,0.359557592,-25.4047880568534,4.33361388587694,NA,2.70750168480702,0.413591933135639,NA,10.477994222522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198643224427771,0.264175393437271,0.788745185085102,0,0,0.691349738664544,0,0.93149021142222,0.268230656146694,0.217008088580263,0,3.0448862259132,6.31370156414656,0,1.32808339808482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58377764283848,6.09596056303509,18.200633601798,0,0,15.9531918825907,0,21.4945363373951,6.18953749019602,5.00755476364618,0,70.2620562444741,145.691372845251,0,30.6460943004864,0,0,0,167.185909182646,173.375446672843,86.2152481270648,173.375446672843,0.147534723008108,0.751936892543853,0.168574899293573,0.482266416139164,88.4626898462721,5.00755476364618,0.0364621671338067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956.5116489219,NA,NA
"21","Turkey Creek Lake",2,"TRK2_042","20.5-21",20.5,21,20.75,0.356983142,-25.3611729177231,4.22115495591293,NA,2.62187785331382,0.402058120586007,NA,10.4988675511902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593174447332595,0.95634504498632,1.13212469450717,0,0,1.13789924745046,0,8.58738843513844,1.77931646340078,1.20663032634837,0,3.72690722553288,3.99050046895419,0,1.50863862378969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0524205703864,22.6560042209937,26.8202590601728,0,0,26.957059367283,0,203.436939056439,42.1523607160723,28.585312288954,0,88.2911730191824,94.5357493537249,0,35.7399488894956,0,0,0,297.972688410164,340.125049126236,115.248232386465,340.125049126236,2.1519577561631,0.620251498601197,1.02406761751748,0.933944815826475,115.111432079355,28.585312288954,0.0760338282742458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954.33250581392,NA,NA
"22","Turkey Creek Lake",2,"TRK2_044","21.5-22",21.5,22,21.75,0.502782736,-25.4403942071559,3.88349894494339,NA,2.42259043086347,0.400821190679342,NA,9.68885636600536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291375522635074,1.146984815173,1.4398281688165,0,0,0.764529778355004,0,2.37504263410226,0.289921050817677,0.224193017797503,0,4.05243883000739,8.31384247302277,0,1.48660884416916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.502912367582,29.5348300961034,37.075539075175,0,0,19.6866225327673,0,61.1572879965563,7.46545975492478,5.77296456046214,0,104.3501977845,214.081234239757,0,38.2801402870171,0,0,0,275.238522236314,282.703981991239,124.036820317267,282.703981991239,0.285673278247565,0.254036076834309,0.248065914614801,0.487432717561943,141.425736859675,5.77296456046214,0.107306309655105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.15336270594,NA,NA
"23","Turkey Creek Lake",2,"TRK2_046","22.5-23",22.5,23,22.75,0.34382088,-26.6416273536699,3.99015721065308,NA,2.4776538820104,0.447732555775557,NA,8.91192109928521,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15536864017971,4.06406929598751,4.99461081321246,0,0,3.61766883873398,0,6.97329481773666,5.40301289098567,0.502944066181702,0,18.812231999384,39.7980502347672,0,7.61091101763995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0171358267593,101.852360231248,125.173283896626,0,0,90.664819648594,0,174.762407834936,135.408521663269,12.6046178040034,0,471.465934955104,997.405569096696,0,190.742134102387,0,0,0,1172.16797693163,1307.5764985949,562.130754603698,1307.5764985949,0.175216996224726,0.530347413688964,0.16544943727341,0.472692302472393,596.63921885173,12.6046178040034,0.0868922903847501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.97421959796,NA,NA
"24","Turkey Creek Lake",2,"TRK2_048","23.5-24",23.5,24,23.75,0.254030788,-26.5938320529257,4.53465552269521,NA,2.44552154196653,0.512896595971881,NA,8.84126655998282,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14123305264487,11.1634146958107,3.67223220531755,0,0,7.30839108610631,0,25.655441238811,4.34921872110936,1.59278447876263,0,6.40738307107801,25.4588235645779,0,11.7221500518599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.376485312144,246.179994046728,80.9815031580377,0,0,161.167503232142,0,565.763840503644,95.9106750081067,35.1247072857245,0,141.298121522354,561.427950528121,0,258.501444998247,0,0,0,1127.19179103176,1223.10246603987,302.465624754496,1223.10246603987,1.00772296778499,0.460543050019831,0.910215246685192,0.251676321760323,222.279624680392,35.1247072857245,0.218401159417059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1947.79507648998,NA,NA
"25","Turkey Creek Lake",2,"TRK2_050","24.5-25",24.5,25,24.75,0.325702337,-25.4446430439733,4.27953507493529,NA,2.84390466810318,0.460850930244324,NA,9.28615913320704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952789636459686,1.89153658860006,2.41936242412111,0,0,1.5638847535641,0,2.77249048993236,0.459015479741282,0.31127795954891,0,9.12820961885831,8.1130805875056,0,1.93246404161737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2638585681902,44.1995813909449,56.5333005047912,0,0,36.5433330065123,0,64.7848525922944,10.7258258596753,7.27363963838097,0,213.299095790127,189.578551067917,0,45.1559341792892,0,0,0,254.363403660211,265.089229519886,249.842428796639,265.089229519886,0.341730919596939,0.503711977977045,0.244988720556421,1.12512251300893,269.832396294918,7.27363963838097,0.173765489669215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.615933382,NA,NA
"26","Turkey Creek Lake",2,"TRK2_052","25.5-26",25.5,26,25.75,0.34722118,-25.8090159371843,4.38995813039596,NA,2.64123056996747,0.489193034050004,NA,8.97387702774858,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80512192809228,4.68997215503913,1.75818196011987,0,0,10.1842131356999,0,10.8339384137526,2.14567917782937,0.877122976591357,0,11.4095723661057,37.0386400190962,0,14.5100878981625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.79490592518,106.834097632182,40.0500849415002,0,0,231.988844385204,0,246.789105771617,48.8769850211724,19.980212807001,0,259.901621546368,843.712830941179,0,330.529072650945,0,0,0,1090.5019367128,1139.37892173397,491.890465931572,1139.37892173397,0.292503677461345,1.6642149825359,0.415428639705793,0.308045121533167,299.951706487868,19.980212807001,0.097967820171161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943.43679027402,NA,NA
