lake,date,depth_m,parameter,value
TurkeyCreek,2024-09-06,1.25,phycoC_RFU,1.4449999999999998
TurkeyCreek,2024-09-06,1.25,temp_C,12.568999999999999
TurkeyCreek,2024-09-06,1.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,1.5,chla_RFU,0.21
TurkeyCreek,2024-09-06,1.5,cond_spec_uScm,29.2
TurkeyCreek,2024-09-06,1.5,cond_uScm,22.3
TurkeyCreek,2024-09-06,1.5,do_mgL,11.215
TurkeyCreek,2024-09-06,1.5,do_percent,105.35
TurkeyCreek,2024-09-06,1.5,orp_mV,133.25
TurkeyCreek,2024-09-06,1.5,pH,9.68
TurkeyCreek,2024-09-06,1.5,phycoC_RFU,1.46
TurkeyCreek,2024-09-06,1.5,temp_C,12.5335
TurkeyCreek,2024-09-06,1.75,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,1.75,chla_RFU,0.20500000000000002
TurkeyCreek,2024-09-06,1.75,cond_spec_uScm,29.1
TurkeyCreek,2024-09-06,1.75,cond_uScm,22.1
TurkeyCreek,2024-09-06,1.75,do_mgL,11.085
TurkeyCreek,2024-09-06,1.75,do_percent,103.85
TurkeyCreek,2024-09-06,1.75,orp_mV,134.85000000000002
TurkeyCreek,2024-09-06,1.75,pH,9.66
TurkeyCreek,2024-09-06,1.75,phycoC_RFU,1.49
TurkeyCreek,2024-09-06,1.75,temp_C,12.422
TurkeyCreek,2024-09-06,2,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,2,chla_RFU,0.235
TurkeyCreek,2024-09-06,2,cond_spec_uScm,28.45
TurkeyCreek,2024-09-06,2,cond_uScm,21.5
TurkeyCreek,2024-09-06,2,do_mgL,10.985
TurkeyCreek,2024-09-06,2,do_percent,102.45
TurkeyCreek,2024-09-06,2,orp_mV,137.4
TurkeyCreek,2024-09-06,2,pH,9.614999999999998
TurkeyCreek,2024-09-06,2,phycoC_RFU,1.5
TurkeyCreek,2024-09-06,2,temp_C,12.1515
TurkeyCreek,2024-09-06,2.25,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,2.25,chla_RFU,0.24
TurkeyCreek,2024-09-06,2.25,cond_spec_uScm,27.7
TurkeyCreek,2024-09-06,2.25,cond_uScm,20.8
TurkeyCreek,2024-09-06,2.25,do_mgL,11.56
TurkeyCreek,2024-09-06,2.25,do_percent,107.4
TurkeyCreek,2024-09-06,2.25,orp_mV,140.2
TurkeyCreek,2024-09-06,2.25,pH,9.54
TurkeyCreek,2024-09-06,2.25,phycoC_RFU,1.64
TurkeyCreek,2024-09-06,2.25,temp_C,12.062
TurkeyCreek,2024-09-06,2.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,2.5,chla_RFU,0.24
TurkeyCreek,2024-09-06,2.5,cond_spec_uScm,27.4
TurkeyCreek,2024-09-06,2.5,cond_uScm,20.6
TurkeyCreek,2024-09-06,2.5,do_mgL,11.97
TurkeyCreek,2024-09-06,2.5,do_percent,110.9
TurkeyCreek,2024-09-06,2.5,orp_mV,142.3
TurkeyCreek,2024-09-06,2.5,pH,9.49
TurkeyCreek,2024-09-06,2.5,phycoC_RFU,1.75
TurkeyCreek,2024-09-06,2.5,temp_C,11.895
TurkeyCreek,2024-09-06,2.75,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,2.75,chla_RFU,0.22
TurkeyCreek,2024-09-06,2.75,cond_spec_uScm,27
TurkeyCreek,2024-09-06,2.75,cond_uScm,20.2
TurkeyCreek,2024-09-06,2.75,do_mgL,12.17
TurkeyCreek,2024-09-06,2.75,do_percent,112.3
TurkeyCreek,2024-09-06,2.75,orp_mV,144.2
TurkeyCreek,2024-09-06,2.75,pH,9.43
TurkeyCreek,2024-09-06,2.75,phycoC_RFU,1.8
TurkeyCreek,2024-09-06,2.75,temp_C,11.739
TurkeyCreek,2024-09-06,3,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,3,chla_RFU,0.19
TurkeyCreek,2024-09-06,3,cond_spec_uScm,26.5
TurkeyCreek,2024-09-06,3,cond_uScm,19.7
TurkeyCreek,2024-09-06,3,do_mgL,12.29
TurkeyCreek,2024-09-06,3,do_percent,112.8
TurkeyCreek,2024-09-06,3,orp_mV,155.6
TurkeyCreek,2024-09-06,3,pH,9.14
TurkeyCreek,2024-09-06,3,phycoC_RFU,1.93
TurkeyCreek,2024-09-06,3,temp_C,11.499
TurkeyCreek,2024-09-06,3.25,barometer_mmHg,515.1500000000001
TurkeyCreek,2024-09-06,3.25,chla_RFU,0.175
TurkeyCreek,2024-09-06,3.25,cond_spec_uScm,26.05
TurkeyCreek,2024-09-06,3.25,cond_uScm,18.95
TurkeyCreek,2024-09-06,3.25,do_mgL,11.879999999999999
TurkeyCreek,2024-09-06,3.25,do_percent,107.5
TurkeyCreek,2024-09-06,3.25,orp_mV,161.39999999999998
TurkeyCreek,2024-09-06,3.25,pH,8.78
TurkeyCreek,2024-09-06,3.25,phycoC_RFU,1.935
TurkeyCreek,2024-09-06,3.25,temp_C,10.821
TurkeyCreek,2024-09-06,4,barometer_mmHg,515.1500000000001
TurkeyCreek,2024-09-06,4,chla_RFU,0.14500000000000002
TurkeyCreek,2024-09-06,4,cond_spec_uScm,25.95
TurkeyCreek,2024-09-06,4,cond_uScm,18.65
TurkeyCreek,2024-09-06,4,do_mgL,11.75
TurkeyCreek,2024-09-06,4,do_percent,104.9
TurkeyCreek,2024-09-06,4,orp_mV,164.39999999999998
TurkeyCreek,2024-09-06,4,pH,8.67
TurkeyCreek,2024-09-06,4,phycoC_RFU,1.66
TurkeyCreek,2024-09-06,4,temp_C,10.2555
TurkeyCreek,2024-09-06,4.25,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,4.25,chla_RFU,0.05
TurkeyCreek,2024-09-06,4.25,cond_spec_uScm,26.6
TurkeyCreek,2024-09-06,4.25,cond_uScm,18.6
TurkeyCreek,2024-09-06,4.25,do_mgL,10.82
TurkeyCreek,2024-09-06,4.25,do_percent,94.3
TurkeyCreek,2024-09-06,4.25,orp_mV,169.3
TurkeyCreek,2024-09-06,4.25,pH,8.55
TurkeyCreek,2024-09-06,4.25,phycoC_RFU,0.46
TurkeyCreek,2024-09-06,4.25,temp_C,9.334
TurkeyCreek,2024-09-06,4.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,4.5,chla_RFU,-0.005
TurkeyCreek,2024-09-06,4.5,cond_spec_uScm,27.05
TurkeyCreek,2024-09-06,4.5,cond_uScm,18.5
TurkeyCreek,2024-09-06,4.5,do_mgL,8.815000000000001
TurkeyCreek,2024-09-06,4.5,do_percent,75.30000000000001
TurkeyCreek,2024-09-06,4.5,orp_mV,173.75
TurkeyCreek,2024-09-06,4.5,pH,8.28
TurkeyCreek,2024-09-06,4.5,phycoC_RFU,-0.02
TurkeyCreek,2024-09-06,4.5,temp_C,8.4545
TurkeyCreek,2024-09-06,4.75,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,4.75,chla_RFU,-0.01
TurkeyCreek,2024-09-06,4.75,cond_spec_uScm,27.4
TurkeyCreek,2024-09-06,4.75,cond_uScm,18.4
TurkeyCreek,2024-09-06,4.75,do_mgL,7.404999999999999
TurkeyCreek,2024-09-06,4.75,do_percent,62.3
TurkeyCreek,2024-09-06,4.75,orp_mV,177.35
TurkeyCreek,2024-09-06,4.75,pH,8.13
TurkeyCreek,2024-09-06,4.75,phycoC_RFU,-0.12
TurkeyCreek,2024-09-06,4.75,temp_C,7.7989999999999995
TurkeyCreek,2024-09-06,5.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,5.5,chla_RFU,-0.02
TurkeyCreek,2024-09-06,5.5,cond_spec_uScm,27
TurkeyCreek,2024-09-06,5.5,cond_uScm,18.05
TurkeyCreek,2024-09-06,5.5,do_mgL,6.35
TurkeyCreek,2024-09-06,5.5,do_percent,53
TurkeyCreek,2024-09-06,5.5,orp_mV,179.14999999999998
TurkeyCreek,2024-09-06,5.5,pH,8.09
TurkeyCreek,2024-09-06,5.5,phycoC_RFU,-0.14
TurkeyCreek,2024-09-06,5.5,temp_C,7.541
TurkeyCreek,2024-09-06,5.75,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,5.75,chla_RFU,-0.01
TurkeyCreek,2024-09-06,5.75,cond_spec_uScm,24.9
TurkeyCreek,2024-09-06,5.75,cond_uScm,16.4
TurkeyCreek,2024-09-06,5.75,do_mgL,4.86
TurkeyCreek,2024-09-06,5.75,do_percent,40.3
TurkeyCreek,2024-09-06,5.75,orp_mV,179.8
TurkeyCreek,2024-09-06,5.75,pH,8.04
TurkeyCreek,2024-09-06,5.75,phycoC_RFU,-0.13
TurkeyCreek,2024-09-06,5.75,temp_C,7.21
TurkeyCreek,2024-09-06,6,barometer_mmHg,515.1500000000001
TurkeyCreek,2024-09-06,6,chla_RFU,0.835
TurkeyCreek,2024-09-06,6,cond_spec_uScm,21.9
TurkeyCreek,2024-09-06,6,cond_uScm,14.25
TurkeyCreek,2024-09-06,6,do_mgL,3.685
TurkeyCreek,2024-09-06,6,do_percent,30.3
TurkeyCreek,2024-09-06,6,orp_mV,168
TurkeyCreek,2024-09-06,6,pH,7.734999999999999
TurkeyCreek,2024-09-06,6,phycoC_RFU,0.525
TurkeyCreek,2024-09-06,6,temp_C,6.8685
TurkeyCreek,2024-09-06,6.75,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,6.75,chla_RFU,0.66
TurkeyCreek,2024-09-06,6.75,cond_spec_uScm,23.5
TurkeyCreek,2024-09-06,6.75,cond_uScm,15.2
TurkeyCreek,2024-09-06,6.75,do_mgL,3.03
TurkeyCreek,2024-09-06,6.75,do_percent,24.7
TurkeyCreek,2024-09-06,6.75,orp_mV,116
TurkeyCreek,2024-09-06,6.75,pH,7.39
TurkeyCreek,2024-09-06,6.75,phycoC_RFU,0.65
TurkeyCreek,2024-09-06,6.75,temp_C,6.629
TurkeyCreek,2024-09-06,7,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,7,chla_RFU,0.49
TurkeyCreek,2024-09-06,7,cond_spec_uScm,38.8
TurkeyCreek,2024-09-06,7,cond_uScm,24.9
TurkeyCreek,2024-09-06,7,do_mgL,2.6399999999999997
TurkeyCreek,2024-09-06,7,do_percent,21.4
TurkeyCreek,2024-09-06,7,orp_mV,85.1
TurkeyCreek,2024-09-06,7,pH,7.265
TurkeyCreek,2024-09-06,7,phycoC_RFU,0.2
TurkeyCreek,2024-09-06,7,temp_C,6.3740000000000006
TurkeyCreek,2024-09-06,7.25,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,7.25,chla_RFU,0.25
TurkeyCreek,2024-09-06,7.25,cond_spec_uScm,47.8
TurkeyCreek,2024-09-06,7.25,cond_uScm,30.3
TurkeyCreek,2024-09-06,7.25,do_mgL,1.74
TurkeyCreek,2024-09-06,7.25,do_percent,13.9
TurkeyCreek,2024-09-06,7.25,orp_mV,60.3
TurkeyCreek,2024-09-06,7.25,pH,7.04
TurkeyCreek,2024-09-06,7.25,phycoC_RFU,0.14
TurkeyCreek,2024-09-06,7.25,temp_C,5.827
TurkeyCreek,2024-09-06,7.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,7.5,chla_RFU,0.11
TurkeyCreek,2024-09-06,7.5,cond_spec_uScm,55.45
TurkeyCreek,2024-09-06,7.5,cond_uScm,34.65
TurkeyCreek,2024-09-06,7.5,do_mgL,1.28
TurkeyCreek,2024-09-06,7.5,do_percent,10.149999999999999
TurkeyCreek,2024-09-06,7.5,orp_mV,54.35
TurkeyCreek,2024-09-06,7.5,pH,6.835
TurkeyCreek,2024-09-06,7.5,phycoC_RFU,0.1
TurkeyCreek,2024-09-06,7.5,temp_C,5.3795
TurkeyCreek,2024-09-06,7.75,barometer_mmHg,515.2
TurkeyCreek,2024-09-06,7.75,chla_RFU,0.03
TurkeyCreek,2024-09-06,7.75,cond_spec_uScm,63.65
TurkeyCreek,2024-09-06,7.75,cond_uScm,39.5
TurkeyCreek,2024-09-06,7.75,do_mgL,1.13
TurkeyCreek,2024-09-06,7.75,do_percent,8.9
TurkeyCreek,2024-09-06,7.75,orp_mV,48.400000000000006
TurkeyCreek,2024-09-06,7.75,pH,6.8
TurkeyCreek,2024-09-06,7.75,phycoC_RFU,0.045
TurkeyCreek,2024-09-06,7.75,temp_C,5.170999999999999
TurkeyCreek,2024-09-06,8.5,barometer_mmHg,515.1
TurkeyCreek,2024-09-06,8.5,chla_RFU,0
TurkeyCreek,2024-09-06,8.5,cond_spec_uScm,69.35
TurkeyCreek,2024-09-06,8.5,cond_uScm,42.900000000000006
TurkeyCreek,2024-09-06,8.5,do_mgL,0.98
TurkeyCreek,2024-09-06,8.5,do_percent,7.65
TurkeyCreek,2024-09-06,8.5,orp_mV,43.650000000000006
TurkeyCreek,2024-09-06,8.5,pH,6.77
TurkeyCreek,2024-09-06,8.5,phycoC_RFU,-0.01
TurkeyCreek,2024-09-06,8.5,temp_C,5.045999999999999
TurkeyCreek,2024-09-06,8.75,barometer_mmHg,515.1500000000001
TurkeyCreek,2024-09-06,8.75,chla_RFU,-0.01
TurkeyCreek,2024-09-06,8.75,cond_spec_uScm,80.25
TurkeyCreek,2024-09-06,8.75,cond_uScm,49.35
TurkeyCreek,2024-09-06,8.75,do_mgL,0.765
TurkeyCreek,2024-09-06,8.75,do_percent,6
TurkeyCreek,2024-09-06,8.75,orp_mV,40.9
TurkeyCreek,2024-09-06,8.75,pH,6.68
TurkeyCreek,2024-09-06,8.75,phycoC_RFU,-0.08
TurkeyCreek,2024-09-06,8.75,temp_C,4.8425
TurkeyCreek,2024-09-06,9,barometer_mmHg,515.2
TurkeyCreek,2024-09-06,9,chla_RFU,-0.02
TurkeyCreek,2024-09-06,9,cond_spec_uScm,91.35
TurkeyCreek,2024-09-06,9,cond_uScm,55.95
TurkeyCreek,2024-09-06,9,do_mgL,0.65
TurkeyCreek,2024-09-06,9,do_percent,5.05
TurkeyCreek,2024-09-06,9,orp_mV,39.05
TurkeyCreek,2024-09-06,9,pH,6.605
TurkeyCreek,2024-09-06,9,phycoC_RFU,-0.1
TurkeyCreek,2024-09-06,9,temp_C,4.7055
TurkeyCreek,2024-09-06,9.75,barometer_mmHg,515.2
TurkeyCreek,2024-09-06,9.75,chla_RFU,-0.03
TurkeyCreek,2024-09-06,9.75,cond_spec_uScm,102.5
TurkeyCreek,2024-09-06,9.75,cond_uScm,62.6
TurkeyCreek,2024-09-06,9.75,do_mgL,0.6
TurkeyCreek,2024-09-06,9.75,do_percent,4.7
TurkeyCreek,2024-09-06,9.75,orp_mV,38.4
TurkeyCreek,2024-09-06,9.75,pH,6.57
TurkeyCreek,2024-09-06,9.75,phycoC_RFU,-0.1
TurkeyCreek,2024-09-06,9.75,temp_C,4.634
TurkeyCreek,2024-09-06,10,barometer_mmHg,515.2
TurkeyCreek,2024-09-06,10,chla_RFU,-0.02
TurkeyCreek,2024-09-06,10,cond_spec_uScm,123.5
TurkeyCreek,2024-09-06,10,cond_uScm,75.2
TurkeyCreek,2024-09-06,10,do_mgL,0.5
TurkeyCreek,2024-09-06,10,do_percent,3.9
TurkeyCreek,2024-09-06,10,orp_mV,36.1
TurkeyCreek,2024-09-06,10,pH,6.54
TurkeyCreek,2024-09-06,10,phycoC_RFU,-0.11
TurkeyCreek,2024-09-06,10,temp_C,4.544
